kepid,rrmscdpp03p0
9874908,82.20100000000001
9874912,159.988
9875027,230.979
9875031,144.808
9875034,78.444
9875036,206.324
9875046,248.332
9875051,76.893
9875058,102.47399999999999
9875063,62.207
9875070,118.525
9881900,190.236
9881905,146.21200000000002
9881909,62.41
9881928,159.839
9881932,188.43099999999998
9881997,76.47800000000001
9882077,244.168
9882121,152.374
9882159,154.388
9881898,260.4
9882216,187.165
9882234,99.03299999999999
9886388,144.22799999999998
9886395,154.569
9886415,124.306
9886450,99.523
9886457,75.043
9886491,110.096
9886499,213.986
9886542,197.44099999999997
9886573,97.865
9886589,130.061
9886604,70.497
9886607,63.172
9894527,239.199
9894534,31.901
9894545,251.96
9894576,206.049
9894594,140.346
9894632,198.722
9894668,58.398999999999994
9894923,125.988
9894992,70.97399999999999
9894500,207.71400000000003
9895004,57.208999999999996
9895006,114.045
9896847,286.017
9896850,1020.475
9896851,2738.9
9896856,157.049
9896859,2155.861
9896871,55.81
9896877,69.877
9896878,243.959
9896883,100.178
9896846,4872.062
9896921,446.189
9896924,211.84099999999998
9896927,2539.406
9896937,11118.086000000001
9898639,283.476
9898644,168.176
9898645,184.707
9898657,153.545
9898671,196.924
9898686,166.657
9898690,104.671
9898713,73.875
9898724,237.043
9898604,179.96599999999998
9898736,272.6
9898769,67.797
9904138,492.116
9904149,186.011
9904178,68.763
9904189,67.995
9904212,214.142
9904271,171.395
9904272,149.787
9904290,82.48299999999999
9904307,94.866
9904315,81.806
9904365,123.74600000000001
9904381,104.95700000000001
9818269,93.162
9818275,81.593
9818288,217.78900000000002
9818294,246.752
9818319,112.59700000000001
9818341,115.2
9818367,129.96
9818371,196.25599999999997
9818373,86.586
9818381,103.495
9818394,266.33299999999997
9818425,129.743
9823166,166.293
9823174,57.657
9823179,106.904
9823192,219.13400000000001
9823251,550.428
9823297,76.041
9823298,159.805
9823355,214.74900000000002
9823378,112.434
9823382,129.03799999999998
9823385,249.7
9823404,47.148999999999994
9823405,284.529
9826721,128.043
9826728,140.684
9826759,134.441
9826771,65.381
9826772,160.852
9826788,176.486
9826815,209.94
9826844,326.73400000000004
9826855,465.89
9826711,101.286
9826856,46.805
9826871,94.79700000000001
9833762,135.54
9833769,159.675
9833795,142.501
9833802,101.92399999999999
9833806,
9833815,229.94799999999998
9833818,223.283
9833829,194.855
9833831,152.72899999999998
9833839,218.62400000000002
9833842,125.99
9833846,87.941
9836412,182.65400000000002
9836421,581.966
9836422,795.686
9836424,416.45
9836425,787.3939999999999
9836427,241.72799999999998
9836435,2743.946
9836455,194.99400000000003
9836456,150.401
9836460,177.013
9836483,648.927
9836484,82.507
9836488,1915.519
9836489,164.287
9837828,412.92900000000003
9837838,151.314
9837847,380.755
9837851,411.889
9837854,69.87100000000001
9837871,33.687
9837875,390.18300000000005
9837884,283.08099999999996
9837894,226.678
9837898,687.951
9837899,88.191
9837922,143.02200000000002
9837942,130.08
9837950,715.7080000000001
9840009,162.211
9840034,250.725
9840063,256.02
9840087,136.537
9840088,91.572
9840129,111.795
9840158,106.12899999999999
9840159,82.212
9840165,61.527
9840169,269.644
9840197,167.922
9840215,131.452
9846067,311.823
9846086,117.29799999999999
9846098,142.684
9846107,201.30700000000002
9846128,127.20200000000001
9846140,229.42700000000002
9846145,189.15599999999998
9846150,220.63400000000001
9846170,150.57399999999998
9846223,44.141999999999996
9846224,86.073
9846233,45.075
9851226,213.382
9851228,255.299
9851271,142.757
9851348,27.516
9851360,236.76
9851446,96.501
9851484,72.293
9851530,149.514
9851574,998.762
9851596,154.139
9851610,175.554
9851624,272.473
9851638,390.858
9875072,82.64
9875085,86.545
9875101,300.42400000000004
9875170,202.274
9875181,122.3
9875201,56.324
9875211,78.14699999999999
9875237,198.983
9875250,446.885
9875289,914.3910000000001
9875314,243.05200000000002
9875336,134.53799999999998
9875342,169.362
9882242,172.88299999999998
9882247,221.646
9882280,
9882301,53.61600000000001
9882303,65.324
9882316,117.381
9882354,120.53200000000001
9882369,90.31200000000001
9882383,64.53399999999999
9882391,91.82600000000001
9882435,64.31
9882446,117.887
9882550,133.649
9886638,127.414
9886652,317.341
9886661,84.04700000000001
9886686,42.971000000000004
9886691,127.613
9886699,146.079
9886705,45.951
9886714,230.283
9886717,143.141
9886637,61.751000000000005
9886727,93.161
9886794,89.10799999999999
9886812,56.717
9895007,69.345
9895019,258.078
9895031,96.494
9895037,144.725
9895044,124.48100000000001
9895061,226.766
9895067,90.961
9895073,80.632
9895111,86.259
9895121,256.112
9895130,116.78399999999999
9895132,250.051
9896939,87.958
9896950,199.446
9896951,116.639
9896960,1851.7160000000001
9896961,1442.161
9896971,3253.7790000000005
9896974,498.94800000000004
9896981,213.109
9896996,149.013
9897002,1596.755
9897010,90.41799999999999
9897012,231.15599999999998
9897021,349.1
9897024,1041.9560000000001
9897031,84.18299999999999
9898790,231.612
9898800,66.947
9898803,259.732
9898811,61.136
9898846,44.87
9898857,128.357
9898874,131.923
9898879,133.469
9898944,129.632
9898787,233.08
9898957,95.495
9898985,150.414
9904404,188.61900000000003
9904409,37.729
9904417,249.679
9904420,138.549
9904421,127.772
9904499,42.854
9904503,232.14700000000002
9904504,213.53599999999997
9904506,218.597
9904403,173.295
9904557,173.237
9904563,136.608
9818462,152.739
9818472,241.885
9818513,130.326
9818529,217.06599999999997
9818541,152.071
9818549,82.647
9818564,125.823
9818595,183.267
9818604,111.958
9818427,260.754
9818662,188.457
9818677,206.528
9823415,25.045
9823433,104.48200000000001
9823444,2475.031
9823451,100.46600000000001
9823457,174.96
9823468,201.81799999999998
9823487,253.952
9823519,422.889
9823527,71.025
9823536,249.636
9823545,42.852
9823549,102.32
9823564,240.519
9826889,157.542
9826950,81.27199999999999
9826963,236.56400000000002
9827003,97.195
9827022,160.34799999999998
9827024,120.476
9827040,63.424
9827048,121.588
9827070,72.51
9827087,309.158
9827089,201.657
9827094,132.41
9833848,234.668
9833852,165.50599999999997
9833858,65.354
9833868,323.836
9833890,287.725
9833923,205.231
9833967,166.283
9833982,85.544
9833991,208.71
9834008,108.712
9834039,279.653
9834040,201.834
9836495,1061.594
9836496,412.69300000000004
9836512,236.518
9836531,55.183
9836538,405.82800000000003
9836541,437.895
9836544,447.996
9836563,44.001999999999995
9836564,189.805
9836565,455.44699999999995
9836566,225.92700000000002
9836572,1408.9029999999998
9836579,448.445
9836583,183.02
9837982,2045.891
9837984,474.10699999999997
9837987,938.37
9837992,243.24
9837996,2322.811
9837998,539.9580000000001
9838000,486.12800000000004
9838006,1781.609
9838007,105.51100000000001
9837969,310.756
9837980,3474.7290000000003
9838009,448.962
9838010,122.992
9838021,996.752
9838023,952.0939999999999
9838026,154.44899999999998
9838027,2074.183
9838031,372.70300000000003
9838036,158.221
9838047,
9840226,165.269
9840227,301.726
9840250,207.02599999999998
9840278,143.53799999999998
9840297,104.899
9840367,53.934
9840406,250.18599999999998
9840412,
9840429,255.06799999999998
9840492,206.31400000000002
9842792,194.63
9842828,236.85299999999998
9846252,274.967
9846258,80.53699999999999
9846290,194.15599999999998
9846348,78.602
9846353,210.584
9846355,403.50300000000004
9846419,104.99600000000001
9846432,82.09299999999999
9846437,108.274
9846449,187.456
9846463,281.893
9846479,258.684
9851653,166.34900000000002
9851662,144.714
9851665,23.768
9851701,191.24400000000003
9851743,108.193
9851763,44.25899999999999
9851786,114.37299999999999
9851822,125.149
9851844,361.161
9851845,119.93799999999999
9851895,269.301
9851943,208.685
9851944,
9851970,258.315
9875364,220.023
9875410,85.257
9875448,187.445
9875451,255.40400000000002
9875454,93.17
9875472,213.179
9875486,99.008
9875565,85.427
9875566,501.69300000000004
9875569,133.334
9875586,168.226
9875643,180.547
9875668,7343.177
9875689,101.91
9882553,189.553
9882561,260.499
9882614,83.792
9882634,245.23
9882658,56.708999999999996
9882662,189.584
9882675,105.949
9882697,88.399
9882703,147.446
9882731,98.06299999999999
9882736,254.377
9882766,142.533
9886822,108.345
9886860,269.074
9886901,176.412
9886933,104.939
9886953,106.926
9886979,212.368
9886999,209.532
9887106,185.87900000000002
9887134,168.63299999999998
9887144,176.062
9887149,76.64
9887161,137.156
9895138,144.44299999999998
9895145,211.051
9895166,288.124
9895192,92.79
9895195,145.673
9895225,179.067
9895251,166.53
9895255,202.197
9895266,68.755
9895269,752.2410000000001
9895284,222.826
9895288,204.865
9897037,183.761
9897045,1191.221
9897050,618.681
9897052,2006.406
9897054,208.209
9897060,81.543
9897073,198.571
9897078,680.875
9897082,2745.236
9897088,520.033
9897089,618.888
9897105,852.913
9897112,180.11
9897117,62.93899999999999
9898999,140.20600000000002
9899065,263.626
9899076,160.399
9899097,132.002
9899141,38.076
9899153,174.653
9899164,79.652
9899181,38.013000000000005
9899186,53.549
9899193,80.939
9899202,155.017
9899216,24.539
9899217,162.106
9904580,182.245
9904600,248.24
9904611,195.80599999999998
9904615,98.169
9904648,88.55799999999999
9904679,100.191
9904681,164.37400000000002
9904682,142.491
9904749,152.361
9904761,166.64700000000002
9904772,309.286
9904789,47.88
9818683,141.005
9818684,108.177
9818732,196.859
9818756,118.072
9818760,224.91099999999997
9818820,321.945
9818851,40.164
9818856,54.801
9818869,277.699
9818924,117.98899999999999
9818945,37.561
9818949,48.31
9823580,72.584
9823590,306.991
9823597,324.67900000000003
9823602,341.705
9823609,30.642
9823613,85.992
9823615,69.17699999999999
9823630,202.425
9823634,141.02
9823652,102.43700000000001
9823663,269.978
9823745,139.399
9823748,92.87200000000001
9827120,110.432
9827122,
9827128,257.493
9827130,197.614
9827149,204.55
9827179,273.71
9827235,65.267
9827331,112.07600000000001
9827343,210.97400000000002
9827379,64.83800000000001
9827381,70.08
9827393,581.04
9834067,94.492
9834083,152.934
9834084,99.675
9834133,188.137
9834136,206.582
9834173,193.96900000000002
9834183,176.502
9834190,76.22399999999999
9834221,122.01899999999999
9834223,240.69099999999997
9834236,166.705
9834249,574.86
9836585,663.2539999999999
9836586,2157.561
9836589,990.322
9836592,115.141
9836600,431.611
9836605,198.555
9836610,532.486
9836611,173.537
9836615,159.559
9836623,183.294
9836628,4167.035
9836629,2041.0870000000002
9836637,942.622
9836640,100.227
9838052,171.425
9838060,340.175
9838073,3302.2459999999996
9838074,388.85699999999997
9838077,213.076
9838078,278.747
9838079,221.648
9838084,271.32
9838085,271.60400000000004
9838087,4895.71
9838106,200.25
9838108,79.259
9838109,2781.937
9838119,270.631
9838131,53.333999999999996
9842860,206.989
9842865,113.43299999999999
9842889,293.058
9842890,238.44
9842899,227.803
9842906,242.271
9842937,182.68099999999998
9842954,78.973
9842958,212.29
9842962,98.79299999999999
9842972,108.76
9843002,115.318
9846501,109.439
9846542,180.8
9846560,50.903
9846587,92.334
9846618,187.34900000000002
9846631,154.868
9846686,267.363
9846697,114.931
9846808,275.834
9846810,186.739
9846829,227.13
9846842,200.56400000000002
9852023,134.156
9852050,98.811
9852099,248.354
9852110,116.904
9852161,104.57600000000001
9852201,130.77700000000002
9852291,210.95
9852295,48.92
9852478,63.493
9851983,88.64299999999999
9852480,130.961
9852613,113.35600000000001
9875711,193.415
9875719,200.606
9875737,191.394
9875757,194.53400000000002
9875768,18.378
9875793,98.427
9875804,68.804
9875824,144.599
9875827,193.265
9875707,138.471
9875835,223.352
9875854,150.1
9882781,71.57300000000001
9882881,97.24600000000001
9882885,205.986
9882889,184.798
9882954,180.40599999999998
9883076,178.858
9883097,103.484
9883123,143.67600000000002
9883133,224.544
9883214,112.94
9883226,76.43
9883245,50.833999999999996
9887199,149.679
9887224,96.595
9887238,290.51
9887242,235.447
9887244,203.18900000000002
9887265,204.08
9887300,257.779
9887338,96.45700000000001
9887378,246.51
9887165,228.21599999999998
9887462,96.851
9887464,200.417
9887486,231.00799999999998
9895295,151.148
9895308,113.529
9895317,182.571
9895341,131.514
9895364,194.968
9895367,127.258
9895373,78.259
9895384,145.194
9895400,111.242
9895422,352.548
9895431,131.446
9895446,165.40200000000002
9897121,178.104
9897122,1477.2220000000002
9897125,195.322
9897127,337.79699999999997
9897158,104.53299999999999
9897170,16838.242
9897174,360.485
9897200,230.484
9897201,91.955
9897206,251.81400000000002
9897209,364.19
9897224,333.615
9897227,1515.6879999999999
9897230,1433.901
9899233,187.226
9899239,108.73700000000001
9899245,164.72799999999998
9899256,90.829
9899280,183.044
9899284,319.242
9899315,169.048
9899323,184.205
9899345,179.90099999999998
9899352,244.44
9899355,259.41700000000003
9899377,173.55900000000003
9904800,131.805
9904804,148.685
9904805,149.641
9904890,94.86200000000001
9904910,178.47099999999998
9904930,45.233000000000004
9904937,293.156
9904945,80.657
9904955,119.04799999999999
9904965,75.92699999999999
9904988,90.36399999999999
9904989,145.34799999999998
9818955,129.787
9818983,51.208
9819012,123.086
9820367,110.197
9820438,92.28
9820483,269.83799999999997
9820513,172.493
9820524,289.749
9820558,82.449
9820578,159.905
9820581,173.722
9820598,132.52
9823756,223.46599999999998
9823762,189.701
9823846,110.655
9823860,73.09
9823871,186.75099999999998
9823877,157.75799999999998
9823905,158.231
9823926,150.666
9823931,64.92
9823754,151.908
9823962,216.30599999999998
9823967,155.005
9827399,141.786
9827403,140.959
9827416,230.553
9827457,182.34799999999998
9827487,59.032
9827538,177.017
9827544,356.485
9827555,108.167
9827557,255.963
9827577,110.936
9827596,126.79299999999999
9827602,252.608
9834255,62.351000000000006
9834257,97.715
9834272,267.754
9834288,237.442
9834307,269.156
9834335,269.76599999999996
9834365,169.21900000000002
9834382,410.61699999999996
9834389,75.822
9834396,184.687
9834436,35.801
9834459,126.26100000000001
9836661,601.234
9836675,349.776
9836681,198.16400000000002
9836683,707.7189999999999
9836690,1687.3210000000001
9836691,832.32
9836723,204.205
9836727,1113.299
9836741,94.26
9836745,688.578
9836754,566.6990000000001
9836758,353.648
9836764,828.0010000000001
9836770,66.396
9836780,80.346
9838135,1301.693
9838137,314.288
9838140,76.212
9838142,73.506
9838143,206.85299999999998
9838152,1024.1580000000001
9838154,353.837
9838161,337.306
9838163,1410.115
9838166,547.471
9838167,805.273
9838168,117.434
9838182,7190.773
9838188,174.364
9843019,85.09899999999999
9843052,147.78
9843071,248.08900000000003
9843087,171.585
9843101,113.542
9843102,111.17
9843104,152.875
9843108,102.72
9843159,157.739
9843211,277.404
9843213,263.731
9843215,145.553
9846850,120.49
9846854,89.219
9846877,141.132
9846900,91.694
9846969,130.57
9846977,164.22400000000002
9846979,104.031
9846981,244.645
9847032,62.968
9847049,139.217
9847062,110.97399999999999
9847076,241.325
9852625,113.044
9852662,85.456
9852879,87.36200000000001
9852964,26.009
9853015,93.708
9853285,192.245
9853290,599.837
9853302,223.213
9853314,56.568999999999996
9853379,96.24600000000001
9871776,280.473
9871788,91.829
9875865,140.359
9877826,131.408
9877847,127.10700000000001
9877891,160.203
9877907,81.703
9877929,208.97099999999998
9877949,126.947
9877965,205.662
9877994,175.84900000000002
9878046,180.39700000000002
9878060,140.311
9878067,201.08
9878088,211.61900000000003
9883311,260.14799999999997
9883323,230.916
9883327,108.811
9883341,244.985
9883347,80.76100000000001
9883361,305.187
9883381,197.67700000000002
9883389,38.967
9883396,107.709
9883460,202.679
9883481,267.827
9883500,172.824
9887488,161.275
9887526,171.62
9887544,96.88799999999999
9887548,189.541
9887554,25.944000000000003
9887555,159.017
9887556,119.45700000000001
9887584,212.09900000000002
9887589,889.637
9887609,185.50400000000002
9887623,112.03200000000001
9887628,134.825
9895454,216.06599999999997
9895493,66.704
9895494,97.711
9895503,267.465
9895523,116.541
9895543,93.257
9895559,125.079
9895567,591.564
9895597,82.186
9895624,676.0089999999999
9895644,288.711
9895666,301.608
9895668,169.451
9897241,104.874
9897243,969.078
9897249,1086.496
9897254,18.116
9897257,259.888
9897264,721.8839999999999
9897266,979.705
9897267,285.716
9897284,3323.025
9897237,882.2610000000001
9897291,236.486
9897318,100.57700000000001
9897322,93.87100000000001
9897328,126.281
9897331,629.368
9899410,221.155
9899414,189.80599999999998
9899416,3329.335
9899421,144.156
9899449,213.06099999999998
9899483,70.70100000000001
9899505,251.175
9899514,266.453
9899534,248.99099999999999
9899538,88.40700000000001
9899557,274.572
9899577,151.349
9904993,244.945
9905020,288.682
9905059,244.34099999999998
9905069,130.734
9905074,122.935
9905081,175.49
9905094,335.87199999999996
9905098,56.526
9905106,198.593
9905134,265.995
9905138,197.545
9905152,241.75599999999997
9820618,128.23
9820653,53.27
9820678,260.882
9820681,153.616
9820702,122.14299999999999
9820708,188.623
9820710,217.363
9820713,121.876
9820722,72.891
9820758,92.83
9820769,141.375
9820776,108.211
9820778,135.37
9823991,245.049
9824021,269.96
9824038,215.206
9824039,153.735
9824043,119.322
9824089,187.27900000000002
9824090,285.557
9824105,66.692
9824132,52.121
9824162,385.452
9824180,65.268
9824186,206.984
9824211,90.292
9827656,67.612
9827682,203.09400000000002
9827696,142.046
9827705,214.90099999999998
9827711,73.277
9827736,139.404
9827743,166.44
9827789,77.741
9827791,217.238
9827856,156.47899999999998
9827890,81.131
9827896,153.31799999999998
9834493,277.145
9834508,164.955
9834509,139.159
9834532,276.759
9834545,35.955
9834556,293.759
9834566,174.612
9834570,37.413000000000004
9834577,212.34599999999998
9834484,248.679
9834588,146.149
9834593,163.525
9834601,221.36700000000002
9836785,265.623
9836791,1421.096
9836795,14530.566
9836796,330.514
9836801,228.632
9836809,129.481
9836813,1745.727
9836817,137.304
9836818,2005.745
9836822,105.49600000000001
9836823,265.389
9836825,772.288
9836828,1356.019
9836830,190.62400000000002
9836833,2388.831
9836841,2096.655
9838192,267.45099999999996
9838206,276.959
9838212,316.781
9838213,236.267
9838214,572.547
9838215,254.46900000000002
9838219,477.00199999999995
9838228,579.946
9838230,314.77
9838190,234.21599999999998
9838246,128.515
9838258,311.238
9838266,1190.681
9843226,134.298
9843235,231.672
9843242,201.495
9843271,250.063
9843283,66.87899999999999
9843294,292.277
9843313,134.333
9843318,275.815
9843322,85.455
9843225,188.533
9843338,105.67
9843358,116.223
9847134,112.956
9847159,189.886
9847194,200.72799999999998
9847227,251.604
9847239,168.67
9847243,146.205
9847263,187.407
9847269,78.986
9847270,133.32
9847115,202.891
9847272,119.961
9847321,131.616
9871800,208.331
9871806,184.893
9871920,211.537
9872108,37.751
9872144,66.91
9872162,73.28
9872165,47.208999999999996
9872187,558.961
9872188,78.131
9872227,137.782
9872251,86.56700000000001
9872254,178.977
9878102,67.363
9878105,69.952
9878206,159.235
9878213,86.07700000000001
9878225,101.37799999999999
9878293,45.126999999999995
9878294,227.053
9878313,221.437
9878329,75.03699999999999
9878368,70.52199999999999
9878369,167.07
9878372,121.41799999999999
9883553,48.559
9883557,149.077
9883561,220.96400000000003
9883580,992.809
9883593,186.72
9883594,91.575
9883606,98.54299999999999
9883612,236.775
9883626,269.994
9883540,277.297
9883634,169.278
9883654,143.371
9883689,138.268
9887641,238.842
9887657,126.802
9887666,255.75900000000001
9887670,222.06
9887672,96.11399999999999
9887687,68.298
9887722,152.863
9887739,37.025999999999996
9887768,90.34299999999999
9887784,36.931
9887803,152.319
9887831,223.606
9887845,265.546
9895671,513.8480000000001
9895679,891.75
9895686,171.49599999999998
9895694,696.47
9895704,112.804
9895707,1330.771
9895709,159.459
9895714,557.28
9895719,638.664
9895732,1092.519
9895744,168.02200000000002
9895755,127.21
9895756,125.667
9895760,46.966
9895761,343.335
9895768,1159.22
9908496,23.927
9908500,247.59400000000002
9908526,273.786
9908560,47.443000000000005
9908566,107.036
9908579,170.753
9908589,272.89599999999996
9908621,448.935
9908644,68.652
9908646,249.329
9908656,138.748
9908678,47.336000000000006
9933305,334.19
9933307,147.487
9933368,178.49
9933373,240.37599999999998
9933400,343.99800000000005
9933424,94.964
9933425,78.788
9933464,841.7230000000001
9933505,108.331
9933507,225.11
9933524,1290.132
9933544,50.07899999999999
9933550,111.146
9941259,132.685
9941271,559.496
9941338,151.026
9941348,120.258
9941387,226.669
9941409,45.672
9941425,70.582
9941434,165.113
9941458,101.829
9941488,121.48100000000001
9941493,406.215
9941498,72.292
9941502,184.12599999999998
9944851,127.777
9944907,
9944933,172.965
9944945,203.815
9944954,217.747
9944991,75.012
9945022,25.962
9945026,172.935
9945045,141.545
9945048,226.75099999999998
9945070,113.005
9945107,100.275
9953597,133.224
9953617,528.059
9953630,190.574
9953637,230.67
9953642,85.88600000000001
9953661,73.578
9953673,106.867
9953736,80.65899999999999
9953741,113.76
9953754,251.984
9953759,184.74599999999998
9953768,255.75
9957635,256.23400000000004
9957654,215.13
9957656,244.28599999999997
9957659,204.245
9957661,231.028
9957668,62.49100000000001
9957678,214.24599999999998
9957692,171.912
9957693,44.501000000000005
9957627,104.01
9957700,4144.879
9957716,206.959
9957719,54.768
9962781,234.63400000000001
9962790,174.398
9962796,157.342
9962811,102.175
9962814,113.821
9962837,146.227
9962849,125.594
9962884,252.71400000000003
9962903,152.135
9962917,222.653
9962927,205.514
9962955,88.105
9962971,194.49099999999999
9965827,265.861
9965841,207.946
9965846,63.258
9965870,147.31
9965885,158.108
9965888,790.552
9965925,168.329
9965957,198.27
9965980,217.64700000000002
9965984,180.081
9965988,256.005
9966073,137.003
9970073,76.971
9970081,86.54799999999999
9970098,160.401
9970101,123.976
9970114,274.806
9970119,291.906
9970139,62.053999999999995
9970175,88.571
9970182,135.464
9970255,194.21400000000003
9970262,107.79700000000001
9970316,53.324
9970329,67.384
9992824,117.48899999999999
9992827,231.24099999999999
9992831,203.19299999999998
9992843,85.852
9992866,178.03099999999998
9992885,316.575
9992904,82.473
9992951,129.321
9992954,254.11900000000003
9992959,321.42400000000004
9992961,272.697
9992987,186.046
9908735,148.02200000000002
9908825,83.85
9909163,207.674
9909181,271.97
9909198,234.295
9909232,180.31799999999998
9909300,162.209
9909315,167.053
9909362,51.765
9909436,106.738
9909487,170.988
9909497,
9933600,142.912
9933614,130.308
9933625,58.278999999999996
9933663,68.57
9933667,84.09299999999999
9933683,327.617
9933697,146.889
9933699,143.441
9933717,149.048
9933754,163.769
9933759,250.748
9933775,35.06
9933793,89.67399999999999
9941508,89.65700000000001
9941510,64.60300000000001
9941516,158.083
9941526,201.762
9941527,227.79
9941550,229.533
9941632,163.653
9941656,75.767
9941662,18.399
9941671,185.715
9941675,97.305
9941678,132.139
9945137,259.217
9945153,358.74199999999996
9945185,258.77099999999996
9945194,124.478
9945195,265.97
9945210,202.417
9945233,89.853
9945242,197.39
9945280,259.8
9945132,395.483
9945290,136.173
9945370,271.83799999999997
9953785,214.294
9953826,152.64600000000002
9953829,305.52299999999997
9953851,102.435
9953894,
9953902,109.096
9953973,205.703
9954008,188.956
9954054,87.77799999999999
9953779,258.059
9954082,149.483
9954188,94.595
9954225,1906.25
9957732,500.851
9957741,292.44
9957750,143.097
9957766,6916.418000000001
9957771,214.315
9957773,877.573
9957786,588.38
9957789,527.253
9957805,93.836
9957813,185.308
9957818,696.6489999999999
9957839,481.755
9957856,202.30200000000002
9957866,72.472
9962982,209.521
9962983,83.501
9962989,685.753
9963009,121.691
9963065,79.945
9963077,281.514
9963100,18.287
9963105,180.655
9963198,90.109
9963223,170.773
9963255,65.667
9963260,443.095
9963265,208.21599999999998
9966108,131.627
9966115,73.32
9966120,306.317
9966146,214.54
9966162,125.171
9966172,158.322
9966175,116.85
9966201,201.80200000000002
9966214,271.255
9966085,264.507
9966219,114.29799999999999
9966247,172.61599999999999
9970371,183.726
9970396,149.249
9970443,114.87299999999999
9970454,134.364
9970467,114.05
9970499,167.50400000000002
9970514,373.525
9970525,66.506
9970558,241.56599999999997
9970338,110.316
9970568,510.971
9970589,186.986
9970646,
9992999,162.179
9993032,168.15599999999998
9993034,359.342
9993072,308.836
9993077,72.548
9993097,123.338
9993117,237.06799999999998
9993191,234.075
9993211,214.118
9993239,118.21600000000001
9993295,49.431999999999995
9993334,48.193999999999996
9905648,181.095
9905654,196.981
9905669,98.625
9905710,96.02600000000001
9905724,152.226
9905802,193.15099999999998
9905842,189.99099999999999
9905848,185.43900000000002
9905871,286.711
9905877,88.34200000000001
9905902,241.715
9905924,91.337
9909504,148.844
9909612,199.861
9909614,238.41299999999998
9909634,110.376
9909642,221.81099999999998
9909656,210.862
9909705,194.357
9909724,290.922
9909731,164.33900000000003
9909735,103.765
9909746,77.93
9909756,52.705
9909765,246.355
9933795,96.963
9933807,274.887
9933816,292.926
9933846,342.14300000000003
9933877,318.309
9933921,300.493
9934011,176.235
9934012,125.213
9934033,224.71200000000002
9934052,
9934093,225.104
9934108,245.57299999999998
9941700,88.697
9941707,152.796
9941713,150.359
9941715,227.34099999999998
9941718,492.38199999999995
9941801,99.835
9941810,88.081
9941815,131.46
9941840,237.88400000000001
9941858,158.187
9941859,111.18799999999999
9941895,110.637
9945372,120.81700000000001
9945389,152.838
9945390,65.702
9945439,103.344
9945456,152.285
9945460,180.64700000000002
9945498,80.036
9945512,29.804000000000002
9945532,119.693
9945533,176.512
9945549,188.343
9945569,132.519
9954230,117.805
9954243,214.69400000000002
9954248,164.543
9954271,204.65599999999998
9954306,91.613
9954323,175.65599999999998
9954349,260.395
9954413,262.013
9954425,215.456
9954427,286.059
9954432,305.131
9954447,131.847
9957893,366.73199999999997
9957899,181.979
9957902,136.14
9957904,149.737
9957910,163.265
9957916,110.90100000000001
9957922,136.136
9957925,923.58
9957932,167.08
9957966,63.437
9957981,404.009
9957982,1131.333
9957990,608.802
9963271,125.946
9963274,55.232
9963325,109.221
9963328,207.704
9963332,284.17400000000004
9963335,120.786
9963372,112.561
9963442,125.166
9963459,91.666
9963461,146.089
9963465,92.63
9963468,224.46
9966324,88.352
9966329,147.72
9966346,205.072
9966357,155.34
9966394,201.363
9966404,282.046
9966441,145.155
9966453,57.292
9966470,153.072
9966290,167.767
9966475,93.507
9966503,281.875
9970652,323.699
9970677,342.41900000000004
9970700,287.145
9970758,72.797
9970761,192.37099999999998
9970776,170.07
9970801,234.817
9970807,120.29899999999999
9970810,151.467
9970830,103.029
9970833,67.54899999999999
9970838,464.602
9993367,134.3
9993388,271.608
9993408,269.522
9993422,65.923
9993423,115.561
9993438,151.60299999999998
9993459,211.033
9993462,183.107
9993495,47.184
9993513,113.76299999999999
9993529,183.041
9993532,68.468
9905931,276.60200000000003
9905951,231.178
9905966,215.673
9905995,270.493
9906045,263.199
9906049,139.563
9906065,157.994
9906082,94.854
9906090,66.757
9906101,167.05700000000002
9906114,178.239
9906124,203.438
9909767,66.092
9909776,61.153999999999996
9909795,216.92700000000002
9909804,106.41799999999999
9909890,144.3
9909925,312.687
9909950,212.977
9909965,128.938
9909980,145.911
9910035,226.291
9910043,261.688
9910061,76.791
9934126,200.31400000000002
9934129,696.34
9934201,70.324
9934208,340.19800000000004
9934259,270.5
9934274,63.525
9934338,179.293
9934360,337.106
9934371,84.35799999999999
9934388,577.376
9934492,29.416999999999998
9934558,83.427
9934568,182.933
9941901,44.117
9941911,195.31099999999998
9941915,200.778
9941940,60.948
9941957,87.081
9941966,145.33700000000002
9941981,1303.268
9942055,81.14699999999999
9942071,147.864
9942074,220.53099999999998
9942089,78.434
9942111,76.34100000000001
9942116,161.513
9945576,75.992
9945595,38.695
9945601,85.427
9945610,244.696
9945640,210.15200000000002
9945692,71.538
9945771,461.41
9945772,30.523000000000003
9945791,153.16299999999998
9945805,141.569
9945811,117.583
9945839,118.302
9945850,102.395
9954451,193.715
9954455,273.226
9954542,98.37299999999999
9954584,254.173
9954587,252.513
9954633,118.589
9954637,84.803
9954643,179.872
9954662,139.365
9954702,216.858
9954706,57.498999999999995
9954802,265.513
9955089,280.496
9957992,336.084
9958003,103.572
9958004,777.2180000000001
9958021,170.243
9958047,932.169
9958053,43.446999999999996
9958055,74.78399999999999
9958064,104.554
9958071,45.99
9958073,226.04
9958079,346.565
9958100,886.6310000000001
9958103,542.685
9963491,87.1
9963499,43.473
9963524,130.27700000000002
